Hs.egID	gene.symbol	gene.alias	OMIM.ID	OMIM.name	info	gene.description	gene.type
10908	PNPLA6	BNHS|LNMS|NTE|NTEMND|OMCS|SPG39|iPLA2delta|sws	603197	?Laurence-Moon syndrome, 245800 (3);Boucher-Neuhauser syndrome, 215470 (3);Oliver-McFarlane syndrome, 275400 (3);Spastic paraplegia 39, autosomal recessive, 612020 (3)	MIM:603197|HGNC:HGNC:16268|Ensembl:ENSG00000032444|Vega:OTTHUMG00000182094	patatin like phospholipase domain containing 6	protein-coding
284119	CAVIN1	CAVIN|CGL4|FKSG13|PTRF|cavin-1	603198	Lipodystrophy, congenital generalized, type 4, 613327 (3)	MIM:603198|HGNC:HGNC:9688|Ensembl:ENSG00000177469|Vega:OTTHUMG00000180137	caveolae associated protein 1	protein-coding
8625	RFXANK	ANKRA1|BLS|F14150_1|RFX-B	603200	MHC class II deficiency, complementation group B, 209920 (3)	MIM:603200|HGNC:HGNC:9987|Ensembl:ENSG00000064490|Vega:OTTHUMG00000169224	regulatory factor X associated ankyrin containing protein	protein-coding
8647	ABCB11	ABC16|BRIC2|BSEP|PFIC-2|PFIC2|PGY4|SPGP	603201	Cholestasis, benign recurrent intrahepatic, 2, 605479 (3);Cholestasis, progressive familial intrahepatic 2, 601847 (3)	MIM:603201|HGNC:HGNC:42|Ensembl:ENSG00000073734|Vega:OTTHUMG00000154039	ATP binding cassette subfamily B member 11	protein-coding
3938	LCT	LAC|LPH|LPH1	603202	Lactase deficiency, congenital, 223000 (3)	MIM:603202|HGNC:HGNC:6530|Ensembl:ENSG00000115850|Vega:OTTHUMG00000131738	lactase	protein-coding
50971	ENFL2		603204	Epilepsy, nocturnal frontal lobe, type 2 (2)	MIM:603204	Epilepsy, nocturnal frontal lobe, type 2	unknown
8806	SCZD8		603206	{Schizophrenia}, 181500 (2)	MIM:603206|HGNC:HGNC:10656	schizophrenia disorder 8	unknown
3769	KCNJ13	KIR1.4|KIR7.1|LCA16|SVD	603208	Leber congenital amaurosis 16, 614186 (3);Snowflake vitreoretinal degeneration, 193230 (3)	MIM:603208|HGNC:HGNC:6259|Ensembl:ENSG00000115474|Vega:OTTHUMG00000153292	potassium voltage-gated channel subfamily J member 13	protein-coding
8419	BFSP2	CP47|CP49|CTRCT12|LIFL-L|PHAKOSIN	603212	Cataract 12, multiple types, 611597 (3)	MIM:603212|HGNC:HGNC:1041|Ensembl:ENSG00000170819|Vega:OTTHUMG00000159719	beaded filament structural protein 2	protein-coding
3835	KIF22	A-328A3.2|KID|KNSL4|OBP|OBP-1|OBP-2|SEMDJL2	603213	Spondyloepimetaphyseal dysplasia with joint laxity, type 2, 603546 (3)	MIM:603213|HGNC:HGNC:6391|Ensembl:ENSG00000079616|Vega:OTTHUMG00000097771	kinesin family member 22	protein-coding
5826	ABCD4	ABC41|EST352188|MAHCJ|P70R|P79R|PMP69|PXMP1L	603214	Methylmalonic aciduria and homocystinuria, cblJ type, 614857 (3)	MIM:603214|HGNC:HGNC:68|Ensembl:ENSG00000119688|Vega:OTTHUMG00000171207	ATP binding cassette subfamily D member 4	protein-coding
3777	KCNK3	K2p3.1|OAT1|PPH4|TASK|TASK-1|TBAK1	603220	Pulmonary hypertension, primary, 4, 615344 (3)	MIM:603220|HGNC:HGNC:6278|Ensembl:ENSG00000171303|Vega:OTTHUMG00000125530	potassium two pore domain channel subfamily K member 3	protein-coding
8782	MYP3		603221	Myopia-3 (2)	MIM:603221|HGNC:HGNC:7617	myopia 3 (high grade, autosomal dominant)	unknown
368	ABCC6	ABC34|ARA|EST349056|GACI2|MLP1|MOAT-E|MOATE|MRP6|PXE|PXE1|URG7	603234	Arterial calcification, generalized, of infancy, 2, 614473 (3);Pseudoxanthoma elasticum, 264800 (3);Pseudoxanthoma elasticum, forme fruste, 177850 (3)	MIM:603234|HGNC:HGNC:57|Ensembl:ENSG00000091262|Vega:OTTHUMG00000129967	ATP binding cassette subfamily C member 6	protein-coding
4597	MVD	FP17780|MDDase|MPD|POROK7	603236	Porokeratosis 7, multiple types, 614714 (3)	MIM:603236|HGNC:HGNC:7529|Ensembl:ENSG00000167508|Vega:OTTHUMG00000137865	mevalonate diphosphate decarboxylase	protein-coding
658	BMPR1B	ALK-6|ALK6|AMDD|BDA1D|BDA2|CDw293	603248	Acromesomelic dysplasia, Demirhan type, 609441 (3);Brachydactyly, type A1, D, 616849 (3);Brachydactyly, type A2, 112600 (3)	MIM:603248|HGNC:HGNC:1077|Ensembl:ENSG00000138696|Vega:OTTHUMG00000130991	bone morphogenetic protein receptor type 1B	protein-coding
6597	SMARCA4	BAF190|BAF190A|BRG1|CSS4|MRD16|RTPS2|SNF2|SNF2L4|SNF2LB|SWI2|hSNF2b	603254	Coffin-Siris syndrome 4, 614609 (3);{Rhabdoid tumor predisposition syndrome 2}, 613325 (3)	MIM:603254|HGNC:HGNC:11100|Ensembl:ENSG00000127616|Vega:OTTHUMG00000169272	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	protein-coding
3551	IKBKB	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	603258	Immunodeficiency 15, 615592 (3)	MIM:603258|HGNC:HGNC:5960|Ensembl:ENSG00000104365|Vega:OTTHUMG00000164092	inhibitor of nuclear factor kappa B kinase subunit beta	protein-coding
771	CA12	CA-XII|CAXII|HsT18816|T18816	603263	Hyperchlorhidrosis, isolated, 143860 (3)	MIM:603263|HGNC:HGNC:1371|Ensembl:ENSG00000074410|Vega:OTTHUMG00000132881	carbonic anhydrase 12	protein-coding
8691	IDDM17		603266	{Diabetes mellitus, insulin-dependent, 17} (2)	MIM:603266|HGNC:HGNC:5371	insulin dependent diabetes mellitus 17	unknown
8626	TP63	AIS|B(p51A)|B(p51B)|EEC3|KET|LMS|NBP|OFC8|RHS|SHFM4|TP53CP|TP53L|TP73L|p40|p51|p53CP|p63|p73H|p73L	603273	ADULT syndrome, 103285 (3);Ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome 3, 604292 (3);Hay-Wells syndrome, 106260 (3);Limb-mammary syndrome, 603543 (3);Orofacial cleft 8, 129400 (3);Rapp-Hodgkin syndrome, 129400 (3);Split-hand/foot malformation 4, 605289 (3)	MIM:603273|HGNC:HGNC:15979|Ensembl:ENSG00000073282|Vega:OTTHUMG00000156313	tumor protein p63	protein-coding
8490	RGS5	MST092|MST106|MST129|MSTP032|MSTP092|MSTP106|MSTP129	603276	[Blood pressure regulation QTL], 145500 (2)	MIM:603276|HGNC:HGNC:10001|Ensembl:ENSG00000143248|Ensembl:ENSG00000232995|Vega:OTTHUMG00000034441	regulator of G protein signaling 5	protein-coding
1108	CHD4	CHD-4|Mi-2b|Mi2-BETA|SIHIWES	603277	Sifrim-Hitz-Weiss syndrome, 617159 (3)	MIM:603277|HGNC:HGNC:1919|Ensembl:ENSG00000111642|Vega:OTTHUMG00000169164	chromodomain helicase DNA binding protein 4	protein-coding
10345	TRDN	CPVT5|TDN|TRISK	603283	Ventricular tachycardia, catecholaminergic polymorphic, 5, with or without muscle weakness, 615441 (3)	MIM:603283|HGNC:HGNC:12261|Ensembl:ENSG00000186439|Vega:OTTHUMG00000015497	triadin	protein-coding
3814	KISS1	HH13|KiSS-1	603286	?Hypogonadotropic hypogonadism 13 with or without anosmia, 614842 (3)	MIM:603286|HGNC:HGNC:6341|Ensembl:ENSG00000170498|Vega:OTTHUMG00000036060	KiSS-1 metastasis suppressor	protein-coding
55163	PNPO	HEL-S-302|PDXPO	603287	Pyridoxamine 5'-phosphate oxidase deficiency, 610090 (3)	MIM:603287|HGNC:HGNC:30260|Ensembl:ENSG00000108439|Vega:OTTHUMG00000178295	pyridoxamine 5'-phosphate oxidase	protein-coding
11081	KERA	CNA2|KTN|SLRR2B	603288	Cornea plana 2, autosomal recessive, 217300 (3)	MIM:603288|HGNC:HGNC:6309|Ensembl:ENSG00000139330|Vega:OTTHUMG00000170073	keratocan	protein-coding
22941	SHANK2	AUTS17|CORTBP1|CTTNBP1|ProSAP1|SHANK|SPANK-3	603290	{Autism susceptibility 17}, 613436 (3)	MIM:603290|HGNC:HGNC:14295|Ensembl:ENSG00000162105|Vega:OTTHUMG00000154615	SH3 and multiple ankyrin repeat domains 2	protein-coding
4093	SMAD9	MADH6|MADH9|PPH2|SMAD8|SMAD8/9|SMAD8A|SMAD8B	603295	Pulmonary hypertension, primary, 2, 615342 (3)	MIM:603295|HGNC:HGNC:6774|Ensembl:ENSG00000120693|Vega:OTTHUMG00000016740	SMAD family member 9	protein-coding
79659	DYNC2H1	ATD3|DHC1b|DHC2|DNCH2|DYH1B|SRPS2B|SRTD3|hdhc11	603297	Short-rib thoracic dysplasia 3 with or without polydactyly, 613091 (3)	MIM:603297|HGNC:HGNC:2962|Ensembl:ENSG00000187240|Vega:OTTHUMG00000165941	dynein cytoplasmic 2 heavy chain 1	protein-coding
8462	KLF11	FKLF|FKLF1|MODY7|TIEG2|Tieg3	603301	Maturity-onset diabetes of the young, type VII, 610508 (3)	MIM:603301|HGNC:HGNC:11811|Ensembl:ENSG00000172059|Vega:OTTHUMG00000119004	Kruppel like factor 11	protein-coding
3756	KCNH1	EAG|EAG1|Kv10.1|TMBTS|ZLS1|h-eag|hEAG1	603305	Temple-Baraitser syndrome, 611816 (3);Zimmermann-Laband syndrome 1, 135500 (3)	MIM:603305|HGNC:HGNC:6250|Ensembl:ENSG00000143473|Vega:OTTHUMG00000036309	potassium voltage-gated channel subfamily H member 1	protein-coding
631	BFSP1	CP115|CP94|CTRCT33|LIFL-H	603307	Cataract 33, multiple types, 611391 (3)	MIM:603307|HGNC:HGNC:1040|Ensembl:ENSG00000125864|Vega:OTTHUMG00000031940	beaded filament structural protein 1	protein-coding
8621	CDK13	CDC2L|CDC2L5|CHDFIDD|CHED|hCDK13	603309	Congenital heart defects, dysmorphic facial features, and intellectual developmental disorder, 617360 (3)	MIM:603309|HGNC:HGNC:1733|Ensembl:ENSG00000065883|Vega:OTTHUMG00000023726	cyclin dependent kinase 13	protein-coding
84920	ALG10	ALG10A|DIE2|KCR1	603313	{Long QT syndrome, acquired, reduced susceptibility to}, 613688 (3)	MIM:603313|HGNC:HGNC:23162|Ensembl:ENSG00000139133|Vega:OTTHUMG00000169285	ALG10, alpha-1,2-glucosyltransferase	protein-coding
374462	PTPRQ	DFNA73|DFNB84|DFNB84A|PTPGMC1|R-PTP-Q	603317	Deafness, autosomal dominant 73, 617663 (3);Deafness, autosomal recessive 84A, 613391 (3)	MIM:603317|HGNC:HGNC:9679|Ensembl:ENSG00000139304|Vega:OTTHUMG00000170171	protein tyrosine phosphatase, receptor type Q	protein-coding
2707	GJB3	CX31|DFNA2|DFNA2B|EKV|EKVP1	603324	Deafness, autosomal dominant 2B, 612644 (3);Deafness, autosomal dominant, with peripheral neuropathy (3);Deafness, autosomal recessive (3);Deafness, digenic, GJB2/GJB3, 220290 (3);Erythrokeratodermia variabilis et progressiva 1, 133200 (3)	MIM:603324|HGNC:HGNC:4285|Ensembl:ENSG00000188910|Vega:OTTHUMG00000004051	gap junction protein beta 3	protein-coding
25981	DNAH1	CILD37|DNAHC1|HDHC7|HL-11|HL11|HSRF-1|SPGF18|XLHSRF-1	603332	?Ciliary dyskinesia, primary, 37, 617577 (3);Spermatogenic failure 18, 617576 (3)	MIM:603332|HGNC:HGNC:2940|Ensembl:ENSG00000114841|Vega:OTTHUMG00000158378	dynein axonemal heavy chain 1	protein-coding
1767	DNAH5	CILD3|DNAHC5|HL1|KTGNR|PCD	603335	Ciliary dyskinesia, primary, 3, with or without situs inversus, 608644 (3)	MIM:603335|HGNC:HGNC:2950|Ensembl:ENSG00000039139|Vega:OTTHUMG00000090533	dynein axonemal heavy chain 5	protein-coding
8701	DNAH11	CILD7|DNAHBL|DNAHC11|DNHBL|DPL11	603339	Ciliary dyskinesia, primary, 7, with or without situs inversus, 611884 (3)	MIM:603339|HGNC:HGNC:2942|Ensembl:ENSG00000105877|Vega:OTTHUMG00000152524	dynein axonemal heavy chain 11	protein-coding
6378	SCZD2		603342	{?Schizophrenia}, 181500 (2)	MIM:603342|HGNC:HGNC:10650	schizophrenia disorder 2	unknown
8671	SLC4A4	HNBC1|KNBC|NBC1|NBC2|NBCe1-A|SLC4A5|hhNMC|kNBC1|pNBC	603345	Renal tubular acidosis, proximal, with ocular abnormalities, 604278 (3)	MIM:603345|HGNC:HGNC:11030|Ensembl:ENSG00000080493|Vega:OTTHUMG00000129907	solute carrier family 4 member 4	protein-coding
2034	EPAS1	ECYT4|HIF2A|HLF|MOP2|PASD2|bHLHe73	603349	Erythrocytosis, familial, 4, 611783 (3)	MIM:603349|HGNC:HGNC:3374|Ensembl:ENSG00000116016|Vega:OTTHUMG00000128818	endothelial PAS domain protein 1	protein-coding
8763	CD164	DFNA66|MGC-24|MGC-24v|MUC-24|endolyn	603356	?Deafness, autosomal dominant 66, 616969 (3)	MIM:603356|HGNC:HGNC:1632|Ensembl:ENSG00000135535|Vega:OTTHUMG00000015339	CD164 molecule	protein-coding
8710	SERPINB7	MEGSIN|PPKN|TP55	603357	Palmoplantar keratoderma, Nagashima type, 615598 (3)	MIM:603357|HGNC:HGNC:13902|Ensembl:ENSG00000166396|Vega:OTTHUMG00000060591	serpin family B member 7	protein-coding
9409	PEX16	PBD8A|PBD8B	603360	Peroxisome biogenesis disorder 8A (Zellweger), 614876 (3);Peroxisome biogenesis disorder 8B, 614877 (3)	MIM:603360|HGNC:HGNC:8857|Ensembl:ENSG00000121680|Vega:OTTHUMG00000167005	peroxisomal biogenesis factor 16	protein-coding
1021	CDK6	MCPH12|PLSTIRE	603368	?Microcephaly 12, primary, autosomal recessive, 616080 (3)	MIM:603368|HGNC:HGNC:1777|Ensembl:ENSG00000105810|Vega:OTTHUMG00000131697	cyclin dependent kinase 6	protein-coding
2733	GLE1	GLE1L|LCCS|LCCS1|hGLE1	603371	Arthrogryposis, lethal, with anterior horn cell disease, 611890 (3);Lethal congenital contracture syndrome 1, 253310 (3)	MIM:603371|HGNC:HGNC:4315|Ensembl:ENSG00000119392|Vega:OTTHUMG00000020749	GLE1, RNA export mediator	protein-coding
7253	TSHR	CHNG1|LGR3|hTSHR-I	603372	Hyperthyroidism, familial gestational, 603373 (3);Hyperthyroidism, nonautoimmune, 609152 (3);Hypothyroidism, congenital, nongoitrous, 1 275200 (3);Thyroid adenoma, hyperfunctioning, somatic (3);Thyroid carcinoma with thyrotoxicosis (3)	MIM:603372|HGNC:HGNC:12373|Ensembl:ENSG00000165409|Vega:OTTHUMG00000171429	thyroid stimulating hormone receptor	protein-coding
6584	SLC22A5	CDSP|OCTN2	603377	Carnitine deficiency, systemic primary, 212140 (3)	MIM:603377|HGNC:HGNC:10969|Ensembl:ENSG00000197375|Vega:OTTHUMG00000059634	solute carrier family 22 member 5	protein-coding
2317	FLNB	ABP-278|ABP-280|AOI|FH1|FLN-B|FLN1L|LRS1|SCT|TABP|TAP	603381	Atelosteogenesis, type I, 108720 (3);Atelosteogenesis, type III, 108721 (3);Boomerang dysplasia, 112310 (3);Larsen syndrome, 150250 (3);Spondylocarpotarsal synostosis syndrome, 272460 (3)	MIM:603381|HGNC:HGNC:3755|Ensembl:ENSG00000136068|Vega:OTTHUMG00000159158	filamin B	protein-coding
4439	MSH5	G7|MUTSH5|NG23|POF13	603382	?Premature ovarian failure 13, 617442 (3)	MIM:603382|HGNC:HGNC:7328|Ensembl:ENSG00000204410|Vega:OTTHUMG00000167551	mutS homolog 5	protein-coding
8831	SYNGAP1	MRD5|RASA1|RASA5|SYNGAP	603384	Mental retardation, autosomal dominant 5, 612621 (3)	MIM:603384|HGNC:HGNC:11497|Ensembl:ENSG00000197283|Vega:OTTHUMG00000031096	synaptic Ras GTPase activating protein 1	protein-coding
50975	TCO		603386	Thyroid carcinoma, nonmedullary, with cell oxyphilia (2)	MIM:603386	Thyroid carcinoma, nonmedullary, with cell oxyphilia	unknown
50976	GRD2		603388	{Graves disease, susceptibility to, 2} (2)	MIM:603388	Graves disease, susceptibility to, 2	unknown
8622	PDE8B	ADSD|PPNAD3	603390	Pigmented nodular adrenocortical disease, primary, 3, 614190 (3);Striatal degeneration, autosomal dominant, 609161 (3)	MIM:603390|HGNC:HGNC:8794|Ensembl:ENSG00000113231|Vega:OTTHUMG00000102170	phosphodiesterase 8B	protein-coding
6674	SPAG1	CILD28|CT140|HEL-S-268|HSD-3.8|SP75|TPIS	603395	Ciliary dyskinesia, primary, 28, 615505 (3)	MIM:603395|HGNC:HGNC:11212|Ensembl:ENSG00000104450|Vega:OTTHUMG00000164706	sperm associated antigen 1	protein-coding
8838	WISP3	CCN6|LIBC|PPAC|PPD|WISP-3	603400	Arthropathy, progressive pseudorheumatoid, of childhood, 208230 (3);Spondyloepiphyseal dysplasia tarda with progressive arthropathy, 208230 (3)	MIM:603400|HGNC:HGNC:12771|Ensembl:ENSG00000112761|Vega:OTTHUMG00000185101	WNT1 inducible signaling pathway protein 3	protein-coding
8546	AP3B1	ADTB3|ADTB3A|HPS|HPS2|PE	603401	Hermansky-Pudlak syndrome 2, 608233 (3)	MIM:603401|HGNC:HGNC:566|Ensembl:ENSG00000132842|Vega:OTTHUMG00000106919	adaptor related protein complex 3 beta 1 subunit	protein-coding
8323	FZD6	FZ-6|FZ6|HFZ6|NDNC10	603409	Nail disorder, nonsyndromic congenital, 10, (claw-shaped nails), 614157 (3)	MIM:603409|HGNC:HGNC:4044|Ensembl:ENSG00000164930|Vega:OTTHUMG00000164840	frizzled class receptor 6	protein-coding
6335	SCN9A	ETHA|FEB3B|GEFSP7|HSAN2D|NE-NA|NENA|Nav1.7|PN1|SFNP	603415	Epilepsy, generalized, with febrile seizures plus, type 7, 613863 (3);Erythermalgia, primary, 133020 (3);Febrile seizures, familial, 3B, 613863 (3);HSAN2D, autosomal recessive, 243000 (3);Insensitivity to pain, congenital, 243000 (3);Paroxysmal extreme pain disorder, 167400, (3);Small fiber neuropathy, 133020 (3);{Dravet syndrome, modifier of}, 607208 (3)	MIM:603415|HGNC:HGNC:10597|Ensembl:ENSG00000169432|Vega:OTTHUMG00000154044	sodium voltage-gated channel alpha subunit 9	protein-coding
8572	PDLIM4	RIL	603422	{Osteoporosis, susceptibility to}, 166710 (3)	MIM:603422|HGNC:HGNC:16501|Ensembl:ENSG00000131435|Vega:OTTHUMG00000059645	PDZ and LIM domain 4	protein-coding
8575	PRKRA	DYT16|HSD14|PACT|RAX	603424	Dystonia 16, 612067 (3)	MIM:603424|HGNC:HGNC:9438|Ensembl:ENSG00000180228|Vega:OTTHUMG00000132576	protein activator of interferon induced protein kinase EIF2AK2	protein-coding
8864	PER2	FASPS|FASPS1	603426	Advanced sleep phase syndrome, familial, 1, 604348 (3)	MIM:603426|HGNC:HGNC:8846|Ensembl:ENSG00000132326|Vega:OTTHUMG00000152884	period circadian regulator 2	protein-coding
8863	PER3	FASPS3|GIG13	603427	?Advanced sleep phase syndrome, familial, 3, 616882 (3)	MIM:603427|HGNC:HGNC:8847|Ensembl:ENSG00000049246|Vega:OTTHUMG00000001216	period circadian regulator 3	protein-coding
1600	DAB1	SCA37	603448	Spinocerebellar ataxia 37, 615945 (3)	MIM:603448|HGNC:HGNC:2661|Ensembl:ENSG00000173406|Vega:OTTHUMG00000008391	DAB1, reelin adaptor protein	protein-coding
8738	CRADD	MRT34|RAIDD	603454	Mental retardation, autosomal recessive 34, with variant lissencephaly, 614499 (3)	MIM:603454|HGNC:HGNC:2340|Ensembl:ENSG00000169372|Vega:OTTHUMG00000170322	CASP2 and RIPK1 domain containing adaptor with death domain	protein-coding
8558	CDK10	ALSAS|PISSLRE	603464	Al Kaissi syndrome, 617694 (3)	MIM:603464|HGNC:HGNC:1770|Ensembl:ENSG00000185324|Vega:OTTHUMG00000138049	cyclin dependent kinase 10	protein-coding
8318	CDC45	CDC45L|CDC45L2|MGORS7|PORC-PI-1	603465	Meier-Gorlin syndrome 7, 617063 (3)	MIM:603465|HGNC:HGNC:1739|Ensembl:ENSG00000093009|Vega:OTTHUMG00000150386	cell division cycle 45	protein-coding
445	ASS1	ASS|CTLN1	603470	Citrullinemia, 215700 (3)	MIM:603470|HGNC:HGNC:758|Ensembl:ENSG00000130707|Vega:OTTHUMG00000020806	argininosuccinate synthase 1	protein-coding
6223	RPS19	DBA|DBA1|S19	603474	Diamond-Blackfan anemia 1, 105650 (3)	MIM:603474|HGNC:HGNC:10402|Ensembl:ENSG00000105372|Vega:OTTHUMG00000182676	ribosomal protein S19	protein-coding
8483	CILP	CILP-1|HsT18872	603489	{Lumbar disc disease, susceptibility to}, 603932 (3)	MIM:603489|HGNC:HGNC:1980|Ensembl:ENSG00000138615|Vega:OTTHUMG00000133140	cartilage intermediate layer protein	protein-coding
54361	WNT4	SERKAL|WNT-4	603490	?SERKAL syndrome, 611812 (3);Mullerian aplasia and hyperandrogenism, 158330 (3)	MIM:603490|HGNC:HGNC:12783|Ensembl:ENSG00000162552|Vega:OTTHUMG00000002894	Wnt family member 4	protein-coding
3321	IGSF3	EWI-3|LCDD|V8	603491	?Lacrimal duct defect, 149700 (3)	MIM:603491|HGNC:HGNC:5950|Ensembl:ENSG00000143061|Vega:OTTHUMG00000022751	immunoglobulin superfamily member 3	protein-coding
6795	AURKC	AIE2|AIK3|ARK3|AurC|HEL-S-90|SPGF5|STK13|aurora-C	603495	Spermatogenic failure 5, 243060 (3)	MIM:603495|HGNC:HGNC:11391|Ensembl:ENSG00000105146|Vega:OTTHUMG00000183106	aurora kinase C	protein-coding
8792	TNFRSF11A	CD265|FEO|LOH18CR1|ODFR|OFE|OPTB7|OSTS|PDB2|RANK|TRANCER	603499	Osteolysis, familial expansile, 174810 (3);Osteopetrosis, autosomal recessive 7, 612301 (3);{Paget disease of bone 2, early-onset}, 602080 (3)	MIM:603499|HGNC:HGNC:11908|Ensembl:ENSG00000141655|Vega:OTTHUMG00000132779	TNF receptor superfamily member 11a	protein-coding
8813	DPM1	CDGIE|MPDS	603503	Congenital disorder of glycosylation, type Ie, 608799 (3)	MIM:603503|HGNC:HGNC:3005|Ensembl:ENSG00000000419|Vega:OTTHUMG00000032742	dolichyl-phosphate mannosyltransferase subunit 1, catalytic	protein-coding
8556	CDC14A	DFNB105|cdc14|hCDC14	603504	Deafness, autosomal recessive 105, 616958 (3)	MIM:603504|HGNC:HGNC:1718|Ensembl:ENSG00000079335|Vega:OTTHUMG00000010987	cell division cycle 14A	protein-coding
4041	LRP5	BMND1|EVR1|EVR4|HBM|LR3|LRP-5|LRP7|OPPG|OPS|OPTA1|VBCH2	603506	Exudative vitreoretinopathy 4, 601813 (3);Hyperostosis, endosteal, 144750 (3);Osteopetrosis, autosomal dominant 1, 607634 (3);Osteoporosis-pseudoglioma syndrome, 259770 (3);Osteosclerosis, 144750 (3);[Bone mineral density variability 1], 601884 (3);van Buchem disease, type 2, 607636 (3);{Osteoporosis}, 166710 (3)	MIM:603506|HGNC:HGNC:6697|Ensembl:ENSG00000162337|Vega:OTTHUMG00000167570	LDL receptor related protein 5	protein-coding
4040	LRP6	ADCAD2|STHAG7	603507	Tooth agenesis, selective, 7, 616724 (3);{Coronary artery disease, autosomal dominant, 2}, 610947 (3)	MIM:603507|HGNC:HGNC:6698|Ensembl:ENSG00000070018	LDL receptor related protein 6	protein-coding
8915	BCL10	CARMEN|CIPER|CLAP|IMD37|c-E10|mE10	603517	?Immunodeficiency 37, 616098 (3);Lymphoma, MALT, somatic, 137245 (3);{Lymphoma, follicular, somatic}, 605027 (3);{Male germ cell tumor, somatic}, 273300, (3);{Mesothelioma, somatic}, 156240 (3);{Sezary syndrome, somatic}, (3)	MIM:603517|HGNC:HGNC:989|Ensembl:ENSG00000142867|Vega:OTTHUMG00000009965	B cell CLL/lymphoma 10	protein-coding
7072	TIA1	TIA-1|WDM	603518	Welander distal myopathy, 604454 (3)	MIM:603518|HGNC:HGNC:11802|Ensembl:ENSG00000116001|Vega:OTTHUMG00000129644	TIA1 cytotoxic granule associated RNA binding protein	protein-coding
1801	DPH1	DEDSSH|DPH2L|DPH2L1|OVCA1	603527	Developmental delay with short stature, dysmorphic features, and sparse hair, 616901 (3)	MIM:603527|HGNC:HGNC:3003|Ensembl:ENSG00000108963|Vega:OTTHUMG00000177724	diphthamide biosynthesis 1	protein-coding
1174	AP1S1	AP19|CLAPS1|EKV3|MEDNIK|SIGMA1A	603531	MEDNIK syndrome, 609313 (3)	MIM:603531|HGNC:HGNC:559|Ensembl:ENSG00000106367|Vega:OTTHUMG00000157103	adaptor related protein complex 1 sigma 1 subunit	protein-coding
9132	KCNQ4	DFNA2|DFNA2A|KV7.4	603537	Deafness, autosomal dominant 2A, 600101 (3)	MIM:603537|HGNC:HGNC:6298|Ensembl:ENSG00000117013|Vega:OTTHUMG00000007730	potassium voltage-gated channel subfamily Q member 4	protein-coding
8722	CTSF	CATSF|CLN13	603539	Ceroid lipofuscinosis, neuronal, 13, Kufs type, 615362 (3)	MIM:603539|HGNC:HGNC:2531|Ensembl:ENSG00000174080|Vega:OTTHUMG00000167090	cathepsin F	protein-coding
2070	EYA4	CMD1J|DFNA10	603550	Cardiomyopathy, dilated, 1J, 605362 (3);Deafness, autosomal dominant 10, 601316 (3)	MIM:603550|HGNC:HGNC:3522|Ensembl:ENSG00000112319|Vega:OTTHUMG00000015602	EYA transcriptional coactivator and phosphatase 4	protein-coding
8898	MTMR2	CMT4B|CMT4B1	603557	Charcot-Marie-Tooth disease, type 4B1, 601382 (3)	MIM:603557|HGNC:HGNC:7450|Ensembl:ENSG00000087053|Vega:OTTHUMG00000153837	myotubularin related protein 2	protein-coding
6305	SBF1	CMT4B3|DENND7A|MTMR5	603560	Charcot-Marie-Tooth disease, type 4B3, 615284 (3)	MIM:603560|HGNC:HGNC:10542|Ensembl:ENSG00000100241|Vega:OTTHUMG00000150204	SET binding factor 1	protein-coding
8818	DPM2	CDG1U	603564	Congenital disorder of glycosylation, type Iu, 615042 (3)	MIM:603564|HGNC:HGNC:3006|Ensembl:ENSG00000136908|Vega:OTTHUMG00000020725	dolichyl-phosphate mannosyltransferase subunit 2, regulatory	protein-coding
8876	VNN1	HDLCQ8|Tiff66	603570	[High density lipoprotein cholesterol level QTL 8] (3)	MIM:603570|HGNC:HGNC:12705|Ensembl:ENSG00000112299|Vega:OTTHUMG00000015587	vanin 1	protein-coding
4308	TRPM1	CSNB1C|LTRPC1|MLSN1	603576	Night blindness, congenital stationary (complete), 1C, autosomal recessive, 613216 (3)	MIM:603576|HGNC:HGNC:7146|Ensembl:ENSG00000134160|Vega:OTTHUMG00000129267	transient receptor potential cation channel subfamily M member 1	protein-coding
